,Unnamed: 0,index,Id,Tweet Time,Url,Tweet Text,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Location,User Follower Count,User Following Count,User Likes Count,User Tweets Count,text_clean
1008,1008,52,1538498540150091778,2022-06-19 12:26:50+00:00,https://twitter.com/CatatanAli07/status/1538498540150091778,"Benahi dulu wasit nya kadang malu kedatangan pemain yang main dieropa melihat kualitas wasit diindonesia selaly konsisten dengan KEBODOHAN nya

Nanti offside jadi onside dan sebaliknya https://t.co/Jpm2xcgtFQ",1,0,1,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,benahi dulu wasit kadang malu kedatangan pemain yang main dieropa melihat kualitas wasit diindonesia selaly konsisten dengan kebodohan nanti offside jadi onside sebaliknya
1009,1009,51,1538897514258382857,2022-06-20 14:52:13+00:00,https://twitter.com/CatatanAli07/status/1538897514258382857,Masalah ini ustadz  gak jauh dari duit perasaan https://t.co/A0MgLOMPBR,2,1,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,masalah ustadz tidak jauh dari uang perasaan
1010,1010,330,1538898020724449280,2022-06-20 14:54:14+00:00,https://twitter.com/Dh4n1eL33/status/1538898020724449280,"@CatatanAli07 Duit bisa merubah orang jadi orang baik, orang jahat, malah ampe jadi orang orangan😅",0,1,0,,1.5296889443501548e+18,Dh4n1eL33,"South Borneo, Indonesia",804.0,792.0,38341.0,25475.0,uang bisa merubah orang jadi orang baik orang jahat bahkan sampai jadi orang orangan
1011,1011,329,1538898592420614145,2022-06-20 14:56:30+00:00,https://twitter.com/Dh4n1eL33/status/1538898592420614145,"@CatatanAli07 Ya sudahlah, kalau memang beliau yang berbuat ,ya harus bertanggung jawab kalau memang ada merugikan orang banyak😅",0,0,0,,1.5296889443501548e+18,Dh4n1eL33,"South Borneo, Indonesia",804.0,792.0,38341.0,25475.0,sudah kalau memang beliau yang berbuat harus bertanggung jawab kalau memang merugikan orang banyak
1013,1013,327,1539166291566571520,2022-06-21 08:40:14+00:00,https://twitter.com/soekaca55/status/1539166291566571520,"@CatatanAli07 Musim iki tak kancani main nek liga mlm jum'at, tapi sepurane musim depan tak tinggal",0,1,0,,1.3159366914676326e+18,soekaca55,,188.0,569.0,14332.0,4437.0,musim tidak kancani main liga malam tapi sepurane musim depan tidak tinggal
1016,1016,50,1539226370865528832,2022-06-21 12:38:58+00:00,https://twitter.com/CatatanAli07/status/1539226370865528832,"Semoga dia yang jauh disana baik baik saja selalu dalam Lindungan Allah Swt

Yes, it's hard not being together physically, you cannot kiss and hug each other but, still you know that one day you will Always Together 

I Believe 🤗💙 https://t.co/stsONCIgaq",0,0,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,semoga yang jauh disana baik baik saja selalu dalam lindungan allah hard being together physically cannot kiss each other masih know that will always together believe
1018,1018,323,1539241007048544260,2022-06-21 13:37:08+00:00,https://twitter.com/bhar13f/status/1539241007048544260,@CatatanAli07 @suneo138 Bang @CatatanAli07 pingin masuk grup tuh Mak?,0,2,0,,1.350795551617368e+18,bhar13f,"Kemayoran, Indonesia",9300.0,6513.0,15810.0,14580.0,bang pengin masuk grup
1019,1019,49,1539247802152361986,2022-06-21 14:04:08+00:00,https://twitter.com/CatatanAli07/status/1539247802152361986,"Size nya gak ada min 🙄

Ada info store yang ready size XL atau XXL gak untuk wilayah Yogya dan sekitarnya @eigeradventure https://t.co/7ITFLRrKoL",0,1,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,size tidak informasi store yang ready size atau tidak untuk wilayah yogya sekitar
1020,1020,48,1539287053648613376,2022-06-21 16:40:06+00:00,https://twitter.com/CatatanAli07/status/1539287053648613376,"Bismika allahumma ahyaa wa bismika amuut

Selamat malam selamat istirahat semua nya 🙏",2,0,1,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,bismika allahumma ahyaa bismika amuut selamat malam selamat istirahat semua
1021,1021,47,1539426983255285762,2022-06-22 01:56:08+00:00,https://twitter.com/CatatanAli07/status/1539426983255285762,Nomer 1 nya Al mukarom ABU JANDA https://t.co/6B70cWhPfi,0,0,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,nomer mukarom janda
1023,1023,321,1539521073384853504,2022-06-22 08:10:01+00:00,https://twitter.com/soekaca55/status/1539521073384853504,"@CatatanAli07 @nyonyahsyuper 🤣🤣🤣🤣🤣 asuuu 
Isin aku cuk nek batam masalahe iku, ketok bgt nek gak orang kaya baru yo orang pura2 kaya 🤣🤣🤣🤣",1,1,0,,1.3159366914676326e+18,soekaca55,,188.0,569.0,14332.0,4437.0,isin batam masalahe ketok banget tidak orang kayak baru orang pura kayak
1024,1024,320,1539521896714076161,2022-06-22 08:13:17+00:00,https://twitter.com/soekaca55/status/1539521896714076161,"@CatatanAli07 @nyonyahsyuper Makane mbak2 AW iku salah golek perkoro, 🤣🤣🤣🤣🤣 nek aku isin ngadepi wong ngunu iku",1,1,0,,1.3159366914676326e+18,soekaca55,,188.0,569.0,14332.0,4437.0,makane mbak salah golek perkoro isin ngadepi wong ngunu
1026,1026,318,1539524589759234048,2022-06-22 08:23:59+00:00,https://twitter.com/soekaca55/status/1539524589759234048,@CatatanAli07 @nyonyahsyuper Tapi si okeh kyk ngunu iku wong jowo juga cuk 🤦‍♂️🤦‍♂️🤦‍♂️🤣🤣🤣🤣,1,1,0,,1.3159366914676326e+18,soekaca55,,188.0,569.0,14332.0,4437.0,tapi okeh seperti ngunu wong jowo juga
1027,1027,317,1539526144491257859,2022-06-22 08:30:10+00:00,https://twitter.com/soekaca55/status/1539526144491257859,"@CatatanAli07 @nyonyahsyuper Aku emoh jujur ae cuk, nek tak buka isin kowe 🤣🤣🤣🤣🤣🤣",0,2,0,,1.3159366914676326e+18,soekaca55,,188.0,569.0,14332.0,4437.0,emoh jujur saja tidak buka isin kamu
1028,1028,316,1539529147650744320,2022-06-22 08:42:06+00:00,https://twitter.com/soekaca55/status/1539529147650744320,@CatatanAli07 @nyonyahsyuper Bener iki cuk 🤣🤣🤣🤣🤣 aku due bukti akeh lho,0,1,0,,1.3159366914676326e+18,soekaca55,,188.0,569.0,14332.0,4437.0,benar bukti akeh
1029,1029,315,1539529584458182656,2022-06-22 08:43:50+00:00,https://twitter.com/soekaca55/status/1539529584458182656,@CatatanAli07  melu iki lho ben oleh GA https://t.co/mkSybr5bGN,1,1,0,,1.3159366914676326e+18,soekaca55,,188.0,569.0,14332.0,4437.0,ikut oleh tidak
1031,1031,313,1539557692917698560,2022-06-22 10:35:32+00:00,https://twitter.com/TheEagle_BEN/status/1539557692917698560,"@CatatanAli07 ABANG HARUS RELA DI KORBANKAN.
SETAHUN SEKALI KOK😬",0,1,0,,1.2445258847756534e+18,TheEagle_BEN,,8503.0,104.0,45177.0,27414.0,abang harus rela korbankan setahun sekali
1032,1032,312,1539558021117792257,2022-06-22 10:36:50+00:00,https://twitter.com/TheEagle_BEN/status/1539558021117792257,"@CatatanAli07 MAKAN YG BANYAK YAH BANG,,HARI RAYA QURBAN MAU DI POTONG😬",1,1,0,,1.2445258847756534e+18,TheEagle_BEN,,8503.0,104.0,45177.0,27414.0,makan yang banyak bang hari raya qurban potong
1033,1033,311,1539558450501365760,2022-06-22 10:38:32+00:00,https://twitter.com/TheEagle_BEN/status/1539558450501365760,"@CatatanAli07 BERBUAT BAIK PUN SALAH,,AKU HARUS CEMANA?😒",0,0,0,,1.2445258847756534e+18,TheEagle_BEN,,8503.0,104.0,45177.0,27414.0,berbuat baik salah harus cemana
1037,1037,308,1539787993434980352,2022-06-23 01:50:40+00:00,https://twitter.com/A1ki4_ku5_21/status/1539787993434980352,"@CatatanAli07 Pagiii jg,...Mas Ali...met beraktivitas...✊",0,0,0,,1.258012718788784e+18,A1ki4_ku5_21,in the heart that loves him 🍒,6346.0,3905.0,62388.0,32261.0,pagiii juga selamat beraktivitas
1038,1038,45,1539825424976719872,2022-06-23 04:19:24+00:00,https://twitter.com/CatatanAli07/status/1539825424976719872,GUSDURIAN yakin masih mau pilih ini orang jika NYAPRES nanti ??? https://t.co/LQ6vXmpxWV,2,1,2,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,gusdurian yakin masih pilih orang jika nyapres nanti
1041,1041,44,1539846133086027776,2022-06-23 05:41:41+00:00,https://twitter.com/CatatanAli07/status/1539846133086027776,"Pdip
Mega Vs Jokowi

Pkb
Imin vs Yenny

Jangan dipisahin antepin aja 🤣😂",0,0,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,pdip mega jokowi imin yenny jangan dipisahin antepin saja
1042,1042,43,1539890803803164674,2022-06-23 08:39:12+00:00,https://twitter.com/CatatanAli07/status/1539890803803164674,Alhamdulillah Untuk Hari Ini semoga Berkah dan dapat memberikan manfaat,4,1,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,alhamdulillah untuk hari semoga berkah dapat memberikan manfaat
1046,1046,41,1539966928336277506,2022-06-23 13:41:41+00:00,https://twitter.com/CatatanAli07/status/1539966928336277506,Seng meh milih koe ki sopo cak cak 😂🤣 https://t.co/OuPaBgZCzW,0,0,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,seng memilih sopo
1050,1050,39,1540342563281833985,2022-06-24 14:34:19+00:00,https://twitter.com/CatatanAli07/status/1540342563281833985,"Good relationships don't just happen. They take time, patience &amp;  two people who truly want to be together 

Bismillah 🤗💙",5,2,2,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,bagus relationships just happen they take time patience people truly want tapi together bismillah
1053,1053,300,1540362697581072384,2022-06-24 15:54:20+00:00,https://twitter.com/bhar13f/status/1540362697581072384,@CatatanAli07 Bening tau kan Gaes?😂,0,1,0,,1.350795551617368e+18,bhar13f,"Kemayoran, Indonesia",9300.0,6513.0,15810.0,14580.0,bening tahu gaes
1054,1054,37,1540641990609469440,2022-06-25 10:24:08+00:00,https://twitter.com/CatatanAli07/status/1540641990609469440,"Tutup Tutup Holywings tutup Holywings Sekarang Juga 👊👊

#TutupHolywingsIndonesia 
#TutupHolywingsIndonesia https://t.co/0u8jy50k8A",723,29,212,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,tutup tutup holywings tutup holywings sekarang juga tutupholywingsindonesia tutupholywingsindonesia
1057,1057,297,1540668640072441856,2022-06-25 12:10:02+00:00,https://twitter.com/Boruhutapea_18/status/1540668640072441856,"@CatatanAli07 Ogaaaahhh...💨💨💃💃💃💃💃
Mimin takut 🙄

#TutupHolywingsIndonesia",0,1,0,,1.271455071612502e+18,Boruhutapea_18,❤️Ndry,3397.0,2547.0,7332.0,3543.0,ogaaaahhh admin takut tutupholywingsindonesia
1058,1058,36,1540686379289432064,2022-06-25 13:20:32+00:00,https://twitter.com/CatatanAli07/status/1540686379289432064,Mirip ramalan Gua saat Pilihan walikota solo waktu itu 😂 https://t.co/AoVjELvJKI https://t.co/MCGXBJKMlZ,2,0,4,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,mirip ramalan saya saat pilihan walikota solo waktu
1059,1059,296,1540687411482529797,2022-06-25 13:24:38+00:00,https://twitter.com/Jjjjjjj24682633/status/1540687411482529797,@CatatanAli07 Wuih..Ansor jadi Radikal? Banser nya kmn??jgn tggu Proposal utk Maria 😂,1,0,0,,1.377043536483283e+18,Jjjjjjj24682633,,408.0,677.0,24595.0,22943.0,wuih ansor jadi radikal banser kemana jangan tunggu proposal untuk maria
1063,1063,293,1540864078226157568,2022-06-26 01:06:38+00:00,https://twitter.com/IdhamLebon/status/1540864078226157568,@CatatanAli07 Biasanya itu biar dapet upeti,0,0,0,,1.343108559815381e+18,IdhamLebon,jakarta,37.0,1070.0,812.0,2905.0,biasanya biar dapat upeti
1066,1066,290,1540901545109520384,2022-06-26 03:35:31+00:00,https://twitter.com/ahmadparamah/status/1540901545109520384,@CatatanAli07 Kl di tutup sya krg se7..kasian pekerja biasa yg cari nafkah buat kluargax..cukup penjarakan menejen HWG dgn hukuman seberat beratx,0,0,0,,1.524518091899961e+18,ahmadparamah,,34.0,181.0,6896.0,1118.0,kalo tutup saya kasihan pekerja biasa yang cari nafkah buat kluargax cukup penjarakan menejen dengan hukuman seberat beratx
1067,1067,34,1540921007199834113,2022-06-26 04:52:51+00:00,https://twitter.com/CatatanAli07/status/1540921007199834113,"Yang nama nya MUHAMMAD MUHAMAD itu belum berarti nabi tapi Nama Muhammad Atau Muhammad itu terinspirasi dari Nama BAGINDA NABI BESAR MUHAMMAD 

Jadi Rasanya Tidak pantas tidak Elok Nama MUHAMMAD dijadikan objek satir objel olok olokan dll

INGIN BERBEDA BOLEH BODOH JANGAN",31,3,6,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,yang nama muhammad muhamad belum berarti nabi tapi nama muhammad atau muhammad terinspirasi dari nama baginda nabi besar muhammad jadi rasa tidak pantas tidak elok nama muhammad dijadikan objek satir objel olok olokan dan lain-lain ingin berbeda boleh bodoh jangan
1068,1068,33,1540921930126987264,2022-06-26 04:56:31+00:00,https://twitter.com/CatatanAli07/status/1540921930126987264,"Yang nama nya MUHAMMAD atau MUHAMAD itu belum berarti nabi tapi Nama Muhammad Atau Muhamad itu terinspirasi dari Nama BAGINDA NABI BESAR MUHAMMAD 

Jadi Rasanya Tidak pantas tidak Elok Nama MUHAMMAD dijadikan objek satir objek olok olokan dll

INGIN BERBEDA BOLEH BODOH JANGAN!!!! https://t.co/bzMytlicyY",10,0,9,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,yang nama muhammad atau muhamad belum berarti nabi tapi nama muhammad atau muhamad terinspirasi dari nama baginda nabi besar muhammad jadi rasa tidak pantas tidak elok nama muhammad dijadikan objek satir objek olok olokan dan lain-lain ingin berbeda boleh bodoh jangan
1070,1070,288,1540949642006781953,2022-06-26 06:46:38+00:00,https://twitter.com/HasanGazali6/status/1540949642006781953,"@CatatanAli07 Diganti Holyhead
Spesial gule kapala kambing ala timteng",0,0,0,,1.378402557106647e+18,HasanGazali6,,2095.0,3073.0,286.0,10837.0,diganti holyhead spesial gule kapala kambing timteng
1071,1071,287,1540951862001557505,2022-06-26 06:55:28+00:00,https://twitter.com/Hana_chan26/status/1540951862001557505,"@CatatanAli07 Yap betul, Nama Muhammad itu bermula dari Nabi Muhammad, yg orisinilnya dari Nabi Muhammad s.a.w, sama seperti nama Maryam/Maria, orisinilnya milik Maryam/Bunda Maria, ibu Nabi Isa a.s",0,0,0,,141069540.0,Hana_chan26,"Kota Tangerang, Banten",56.0,262.0,56.0,1588.0,betul nama muhammad bermula dari nabi muhammad yang orisinilnya dari nabi muhammad sama seperti nama maryam maria orisinilnya milik maryam bunda maria nabi
1073,1073,285,1540966941892177922,2022-06-26 07:55:23+00:00,https://twitter.com/Lucille66991/status/1540966941892177922,@CatatanAli07 plot twist nya ternyata gp anshor marah karena nama maria nya aja,0,0,0,,466231188.0,Lucille66991,"Medan Selayang, Indonesia",42.0,818.0,152.0,1878.0,plot twist ternyata anshor marah karena nama maria saja
1074,1074,284,1540994501371916288,2022-06-26 09:44:54+00:00,https://twitter.com/syamilbasayef28/status/1540994501371916288,"@CatatanAli07 Kali ini gw dukung n salut sama GP Anshor,....semoga istiqomah bela agama...",0,0,0,,7.821236666119414e+17,syamilbasayef28,,786.0,991.0,4773.0,4755.0,kali saya dukung salut sama anshor semoga istikamah bela agama
1076,1076,32,1541107615253823488,2022-06-26 17:14:22+00:00,https://twitter.com/CatatanAli07/status/1541107615253823488,Tanda tanda Indonesia akan segera merdeka kah ? https://t.co/5Ak2gASL0X,20,3,4,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,tanda tanda indonesia akan segera merdeka
1078,1078,281,1541243206657904640,2022-06-27 02:13:10+00:00,https://twitter.com/zenstrive/status/1541243206657904640,"@CatatanAli07 Gak dibikin jadi organisasi terlarang kah ini gp ansor, wkwkwk",0,0,0,,15870933.0,zenstrive,,577.0,519.0,1038.0,93586.0,tidak dibikin jadi organisasi terlarang ansor wkwkwk
1079,1079,280,1541322848702062592,2022-06-27 07:29:38+00:00,https://twitter.com/MAHENDRA_GNW/status/1541322848702062592,@CatatanAli07 baso Mega Goyang lidah moro seneng,0,0,0,,3255884485.0,MAHENDRA_GNW,Selatan Majalengka,6101.0,809.0,8118.0,61366.0,baso mega goyang lidah moro senang
1085,1085,30,1541674804184764416,2022-06-28 06:48:10+00:00,https://twitter.com/CatatanAli07/status/1541674804184764416,"Itu duit semua ?? 😯

#TitipSendal https://t.co/1o7YLZm4vI",0,1,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,uang semua titipsendal
1087,1087,274,1541680466582917120,2022-06-28 07:10:40+00:00,https://twitter.com/Just_dhee1203/status/1541680466582917120,"@CatatanAli07 Yaah mau ikutan nonton gak ada camilan nya mah kgk asyik kak Ali
😆",1,1,0,,1.3634015146272113e+18,Just_dhee1203,Bumi الله,21481.0,10355.0,72843.0,41505.0,ikutan menonton tidak camilan kagak asyik
1088,1088,273,1541681136589369344,2022-06-28 07:13:20+00:00,https://twitter.com/Just_dhee1203/status/1541681136589369344,@CatatanAli07 Jadi pemandu sorak ae kita mah🤸‍♀️🤸‍♀️,1,0,0,,1.3634015146272113e+18,Just_dhee1203,Bumi الله,21481.0,10355.0,72843.0,41505.0,jadi pemandu sorak saja kita
1089,1089,272,1541682814742962177,2022-06-28 07:20:00+00:00,https://twitter.com/soekaca55/status/1541682814742962177,@CatatanAli07 Awas li garangan mengintai 🤣🤣🤣🤣🤣🤣,0,1,0,,1.3159366914676326e+18,soekaca55,,188.0,569.0,14332.0,4437.0,awas garangan mengintai
1090,1090,271,1541696880806993921,2022-06-28 08:15:54+00:00,https://twitter.com/soekaca55/status/1541696880806993921,"@CatatanAli07 🤣🤣🤣🤣🤣🤣
Emang TL isine bajin**n kabeh kok, dulu enek akun katanya pengusaha sok kaya bgt tapi WA nyileh duit gae bayar pajak 🤦‍♂️🤦‍♂️🤦‍♂️🤣🤣🤣🤣",0,1,0,,1.3159366914676326e+18,soekaca55,,188.0,569.0,14332.0,4437.0,memang tolong isine bajin kabeh dulu enek akun kata pengusaha kayak banget tapi nyileh uang bayar pajak
1094,1094,268,1541726358136467456,2022-06-28 10:13:02+00:00,https://twitter.com/Mr_cosanostra/status/1541726358136467456,@CatatanAli07 Kirain nitip KK sm KTP.,0,1,0,,421603051.0,Mr_cosanostra,"Highlands-Baywood Park, CA",16674.0,5569.0,104433.0,83764.0,mengira nitip kakak sama
1098,1098,264,1541732906644963329,2022-06-28 10:39:03+00:00,https://twitter.com/A1ki4_ku5_21/status/1541732906644963329,@CatatanAli07 Kok mirip panggilan si Kolak...Dindaaa....aiish...🙄,1,1,0,,1.258012718788784e+18,A1ki4_ku5_21,in the heart that loves him 🍒,6346.0,3905.0,62388.0,32261.0,mirip panggilan kolak dindaaa aiish
1099,1099,263,1541733514177310722,2022-06-28 10:41:28+00:00,https://twitter.com/A1ki4_ku5_21/status/1541733514177310722,@CatatanAli07 Huuh...tuh lg ruameee..,1,1,0,,1.258012718788784e+18,A1ki4_ku5_21,in the heart that loves him 🍒,6346.0,3905.0,62388.0,32261.0,huuh lagi ruameee
1100,1100,262,1541735978355683329,2022-06-28 10:51:15+00:00,https://twitter.com/A1ki4_ku5_21/status/1541735978355683329,@CatatanAli07 Siaappp dek...selamat menjalankan ibadah sholat maghrib...,1,0,0,,1.258012718788784e+18,A1ki4_ku5_21,in the heart that loves him 🍒,6346.0,3905.0,62388.0,32261.0,siaappp adik selamat menjalankan ibadah sholat maghrib
1104,1104,258,1541750157640728577,2022-06-28 11:47:36+00:00,https://twitter.com/Boruhutapea_18/status/1541750157640728577,@CatatanAli07 Makanannya msh d masak monyet 🙄🤣 https://t.co/oOFPHxWskq,0,1,0,,1.271455071612502e+18,Boruhutapea_18,❤️Ndry,3397.0,2547.0,7332.0,3543.0,makanan masih masak monyet
1107,1107,256,1541753240945012737,2022-06-28 11:59:51+00:00,https://twitter.com/bhar13f/status/1541753240945012737,@CatatanAli07 Tlg kirim rekening,0,1,0,,1.350795551617368e+18,bhar13f,"Kemayoran, Indonesia",9300.0,6513.0,15810.0,14580.0,tolong kirim rekening
1108,1108,255,1541754828346368000,2022-06-28 12:06:10+00:00,https://twitter.com/bhar13f/status/1541754828346368000,"@CatatanAli07 Palyja aja kali?
🥹",0,0,0,,1.350795551617368e+18,bhar13f,"Kemayoran, Indonesia",9300.0,6513.0,15810.0,14580.0,palyja saja kali
1109,1109,254,1541759779970121729,2022-06-28 12:25:50+00:00,https://twitter.com/NoeyIgir/status/1541759779970121729,@CatatanAli07 Gw bacanya kecepetan.....kok jd lain🙈🙈🙈,0,1,0,,1.540613295077335e+18,NoeyIgir,"Bandung, Jawa Barat",351.0,515.0,7291.0,3482.0,saya baca kecepetan jadi lain
1110,1110,253,1541760136766582784,2022-06-28 12:27:15+00:00,https://twitter.com/NoeyIgir/status/1541760136766582784,@CatatanAli07 Jd inget curhatan sodare gw tempo hari Aliiii 🙉🙉🙉🙉🙉,0,0,0,,1.540613295077335e+18,NoeyIgir,"Bandung, Jawa Barat",351.0,515.0,7291.0,3482.0,jadi ingat curhatan sodare saya tempo hari aliiii
